Filename,Run Count,Last Run Date
"E:\Programming(projects)\Sql\consoles\db\2bf7430e-d0ae-4128-94f7-9080f95eca0c\updateurlssetidrandomifnullid0whereidis .sql",1,132593557972207639
"E:\Programming(projects)\Sql\consoles\db\2f5cf3b0-9e3b-4bc7-8be5-25fdf4dd5e90\Create_View_Get_Synonyms_As_WITH_Urlsx_As_Select_Replace_Replace_Replace_Sql_.sqlsql",1,132593557670123305
"E:\Programming(projects)\Sql\consoles\db\fd646ab7-a801-44b4-a54f-6d9debe4852f\With_UrlsWithDomain_As_Select_Domain_From_Url_Select_From_UrlsWithD_Sql__Fd.sqlsql",1,132593316198038603
"E:\Programming(projects)\Sql\consoles\db\df12b0e0-4edc-4d15-ad9c-975f1eb86a9f\CREATE_VIEW_Maintain_DupesReoccuringName_As_WITH_T_AS_Select_Sql__Df_b_e_.sqlsql",1,132593316062449728
"E:\Programming(projects)\Sql\consoles\db\df12b0e0-4edc-4d15-ad9c-975f1eb86a9f\CREATE_VIEW_Domains_As_Select_Distinct_From_Urls_Where_Domain_In_Bing_Sql_.sqlsql",1,132593316009753607
"E:\Programming(projects)\Sql\consoles\db\df12b0e0-4edc-4d15-ad9c-975f1eb86a9f\CREATE_VIEW_ToMoveToHistoryX_As_Select_Distinct_From_Urls_Where_Domain_In_Bing.sqlsql",1,132593315904202021
"E:\Programming(projects)\Sql\consoles\db\df12b0e0-4edc-4d15-ad9c-975f1eb86a9f\CREATE_VIEW_ConsiderCorrecting_As_With_Unionx_As_Select_Url_Title_Id_Sql_.sqlsql",1,132593315694506444
"E:\Programming(projects)\Sql\consoles\db\2bf7430e-d0ae-4128-94f7-9080f95eca0c\With_Urls_As_Select_From_Urls_L___bf_e_D_ae_f_f_eca_c___001.sql",1,132593315632975218
"E:\Programming(projects)\Sql\consoles\db\2bf7430e-d0ae-4128-94f7-9080f95eca0c\With_UrlsWithDomain_As_Select_From_Url_JuicyDomains____bf_e_D_ae_.sql",1,132593313969100575
"E:\Programming(projects)\Sql\consoles\db\2bf7430e-d0ae-4128-94f7-9080f95eca0c\With_Urls_As_Select_From_Urls_L___bf_e_D_ae_f_f_eca_c___002.sql",1,132593313270252159
"E:\Program Files\MySQL",1,132590194355449579
"E:\Program Files\GIMP 2",1,132590193262575065
"C:\Program Files\Windows Mail",1,132590192961698434
"E:\Program Files\Duplicate Cleaner",1,132590192785152236
"E:\Program Files\iTunes Library Updater",1,132590192644192957
"C:\Program Files\Npcap",1,132590192150380479
"C:\Program Files\Microsoft Visual Studio 10.0",1,132590191946544268
"E:\Program Files\Burrrn",1,132590191800557623
"E:\Program Files\SamsonSoft",1,132590191524573125
"E:\Program Files\DropIt",1,132590191338424771
"C:\Program Files\Windows Portable Devices",1,132590191293352572
"E:\Program Files\Turtle Beach",1,132590190935587019
"E:\Program Files\Hasleo",1,132590190790384770
"C:\Program Files\PackageManagement",1,132590190684811954
"E:\Program Files\Luminescence Software",1,132590190560791775
"E:\Program Files\Microsoft Synchronization Services",1,132590190455761577
"E:\Program Files\VS Revo Group",1,132590190359090930
"E:\Program Files\Vivaldi",1,132590190137792103
"E:\Program Files\Git",1,132590189914781396
"E:\Program Files\Beyond Compare 4",1,132590189450126083
"E:\Program Files\ATI Technologies",1,132590189363769591
"E:\Program Files\ATI",1,132590189311553148
"E:\Program Files\Apple Software Update",1,132590189234059942
"E:\Program Files\ApexSQL",1,132590189183054608
"E:\Program Files\AndyOfflineInstaller46.2",1,132590189130487334
"E:\Program Files\Altova",1,132590189079808051
"E:\Program Files\AdoptOpenJDK",1,132590189008081457
"E:\Program Files\Adobe",1,132590188966564226
"E:\Program Files\foobar2000",1,132590188413964199
"C:\Program Files\Easy Context Menu",1,132590187811099767
"E:\Program Files\Core Temp",1,132590187275835293
"E:\Program Files\AlbumArtDownloader",1,132590186448370540
"E:\Program Files\Wild Tangent",1,132590184780218255
"E:\Program Files\TuneUp Utilities 2008",1,132590184043476826
"C:\Program Files\UNP",1,132590183986794452
"E:\Program Files\CUAssistant",1,132590183384625267
"C:\Program Files\rempl",1,132590182390110598
"C:\Program Files\nodejs\node_modules\npm\node_modules\sorted-union-stream\node_modules\readable-stream\lib\_stream_readable.js",1,132589214415962454
"C:\ProgramData\Git\config",1,132588327559326315
"C:\Program Files\Wizards of the Coast\MTGA\MonoBleedingEdge\etc\mono\config",1,132588325504940173
"E:\Programming(projects)\fork\c++\libtomahawk\Tomahawk\.tx\config",1,132588325328452919
"E:\Program Files (x86)\Beond Compare 4",1,132588188697456957
"E:\Programming(projects)\Java\programming and lessons\Ltu2016_D0018D\src\untitled",1,132588142755131529
"E:\Programming(projects)\Java\programming and lessons\schoolProjects\untitled",1,132588142655892746
"E:\Programming(projects)\workspace\WebstormProjects\untitled",1,132588142447839635
"E:\Programming(projects)\Java\programming and lessons\Ltu2016_D0018D\src\untitled1",1,132588142222511466
"E:\Programming(projects)\Java\programming and lessons\schoolProjects\untitled4",1,132588142018822738
"E:\Programming(projects)\workspace\Schoolstuff\lessons\Java\FornaUpgifter\upgft 2",1,132588141911741334
"E:\Programming(projects)\Java\programming and lessons\schoolProjects\untitled3",1,132588141796194032
"E:\Programming(projects)\Java\programming and lessons\schoolProjects\untitled5",1,132588141576703207
"E:\Programming(projects)\Java\programming and lessons\schoolProjects\untitled2",1,132588141349698490
"C:\~Programming(projects)\workspace\IdeaProjects\ModuleScrobbler",1,132588007664829872
"E:\Programming(projects)\workspace\IdeaProjects\commonMethods\out\production\commonMethods",1,132587973870788517
"E:\Programming(projects)\projectz\Assorted\.IdeaIC",1,132587458219221357
"G:\Program Files\Microsoft Games",1,132587179849987892
"E:\Programming(projects)\projectz\Downloads",1,132585054934041017
"E:\Program Files\Microsoft SQL Server\140\Setup Bootstrap\Log",1,132585051521496324
"C:\Users\crbk01\.DataGrip2019.3\config\projects\Sql-harAns-kan\Run_Cp_Forbud1Utsok2.sql",1,132584528410699583
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\.history\db\027c2d16-67ba-4eeb-837e-f99b41e4c813.sql",1,132584524800356487
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\.history\db\5dd5ec07-b71c-48de-8aab-4cfa43540e71.sql",1,132584524721616721
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\db\947f2b47-af0c-4354-9696-9462b1a4bf8b\flaggorMedFastighetISocknarX.sql",1,132584524664487172
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\.history\db\947f2b47-af0c-4354-9696-9462b1a4bf8b.sql",1,132584524563609212
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\.history\db\2ca40bb3-aca4-412d-a610-84b4e5da6dbe.sql",1,132584523956908652
"C:\Windows\LiveKernelReports\PoW32kWatchdog-20170816-1907.dmp",1,132583034464607372
"E:\PortableApps\9. browser Network Database\PortableApps\Linkman",1,132582981983134766
"E:\Programming(projects)\Sql\consoles\db\df12b0e0-4edc-4d15-ad9c-975f1eb86a9f\CREATE_VIEW_Get_Synonyms_As_WITH_Words_As_Select_Replace_Replace_Replac_Sql_.sql",1,132579102255652921
"E:\Programming(projects)\Sql\consoles\db\e763f48c-b1d7-4395-81fa-167e2f3e7a9f\With_recursive_create_domains_WITH_q_as_select_distinct_url_f___e_f_c_B_d",1,132579101863603873
"E:\Programming(projects)\Sql\consoles\db\2bf7430e-d0ae-4128-94f7-9080f95eca0c\With_urlsWithDomain_as_select_domain_from_url_s___bf_e_D_ae_f_,sql",1,132579100151090715
"E:\Programming(projects)\Sql\consoles\db\fd646ab7-a801-44b4-a54f-6d9debe4852f\console.sql",1,132579099974766768
"E:\Programming(projects)\Sql\consoles\db\ab7e5aea-e693-4b31-b97b-0239aab80f53\cre_sep_char_s_varchar_returns_table_as_return_403_ab7e5aea-e693-4b31-b97b-023.sql",1,132579099945148403
"E:\Programming(projects)\Sql\consoles\db\2bf7430e-d0ae-4128-94f7-9080f95eca0c\__bf_e_D_ae_f_f_eca_c__.sqlsql",1,132579096256808351
"E:\Programming(projects)\Sql\consoles\db\e763f48c-b1d7-4395-81fa-167e2f3e7a9f\CREATE_VIEW_Trimmed_as_with_splitByCharAndFilter_select_url_titlex_from_sql_.sql",1,132579091293546576
"E:\Programming(projects)\Sql\consoles",1,132579089497768939
"C:\Program Files\Beyond Compare 4",1,132578935670233063
"E:\Programming(projects)\Python-OCRDeepLearnFormReader",1,132578935169651937
"E:\Programming(projects)\projectz\Assorted\sql-loved-5000",1,132578934188050209
"E:\Programming(projects)\projectz\Assorted\gitrepos\gmaster_tour",1,132578933796600414
"E:\Programming(projects)\c++ projekt\C++ Express\c--Header-o-Class",1,132578930968325522
"E:\Programming(projects)\workspace\Schoolstuff\c++ projekt\reverse enginering open source\tomahawk\tomahawk\thirdparty\breakpad\third_party\glog\glog\tomahawk",1,132578927859596314
"E:\Programming(projects)\workspace\projects\ModularScrobblerBkp\sql-LovedXTop5000NameSimilarity",1,132578927590167763
"E:\Programming(projects)\Sql\scratches\sql-COALESCE",1,132578926979026158
"E:\Programming(projects)\Sql\scratches\sql-Check-if-column-has-unique-values",1,132578926683844012
"E:\Programming(projects)\c++ projekt\c--Lab\Step1",1,132578925027942072
"E:\Programming(projects)\c++ projekt\c--Lab\Source",1,132578924293092381
"E:\Programming(projects)\mapinfo\Mapinfo-Library\mapinfo-gammalt\Beta\ProgramSource2",1,132578922411827979
"E:\Programming(projects)\mapinfo\Mapinfo-Library\Mapinfo-FirstVersion\ProgramSource2",1,132578921485512390
"E:\Programming(projects)\mapinfo\Mapinfo-Library\Mapinfo-FirstVersion\ProgramSource3",1,132578921071631813
"E:\Programming(projects)\mapinfo\Mapinfo-Library\mapinfo-gammalt\Beta\ProgramSource3",1,132578920992004005
"E:\Programming(projects)\mapinfo\Mapinfo-Library\mapinfo-gammalt\Beta\ProgramSource1",1,132578920096109863
"E:\Programming(projects)\mapinfo\Mapinfo-Library\Mapinfo-FirstVersion\ProgramSource1",1,132578920023992598
"E:\Programming(projects)\fork\c++\libtomahawk\Tomahawk\Tomahawk",1,132578918834010944
"E:\Programming(projects)\c++ projekt\c--Lab\Step2",1,132578915142854461
"E:\Programming(projects)\c++ projekt\c--Lab\Step4-3",1,132578913644412595
"E:\Programming(projects)\c++ projekt\c--Lab\task1_1",1,132578913501359075
"E:\Programming(projects)\c++ projekt\c--Lab\Step4",1,132578913071023453
"E:\Programming(projects)\Chrome\crx",1,132578909179433330
"E:\PortableApps\4. windows check\PortableApps\CrystalDiskMarkPortable\App\CrystalDiskMark",1,132578145191849566
"E:\Windows\Users\Default\AppData\Roaming\Microsoft\Windows\SendTo",1,132578057109807037
"C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\Windows\SendTo",1,132578056889921151
"C:\Windows\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\Windows\SendTo",1,132578056461854281
"C:\Users\MSSQL$SQLEXPRESS\AppData\Roaming\Microsoft\Windows\SendTo",1,132578056191214012
"C:\Windows\ServiceProfiles\SQLTELEMETRY\AppData\Roaming\Microsoft\Windows\SendTo",1,132578055947035269
"C:\Users\MSSQLFDLauncher$SQLEXPRESS\AppData\Roaming\Microsoft\Windows\SendTo",1,132578055642854368
"C:\ProgramData\Packages\Microsoft.SendtoOneNote_8wekyb3d8bbwe",1,132578055140223944
"D:\distributions\anaconda3\envs\my_env\lib",1,132578017554204135
"D:\distributions\anaconda3\lib",1,132578017472784216
"E:\PortableApps\10. unknown Legacy Broken\PortableApps\Digsby",1,132577964163847984
"C:\Program Files\WinRAR",1,132577939756341335
"C:\Program Files\Java\jdk1.8.0_211",1,132577248507416075
"E:\PortableApps\5. image\PortableApps\Fiji.app\java\win64\jdk1.8.0_172",1,132577245936430882
"C:\Program Files\Java",1,132577240839255158
"C:\ProgramData\Oracle\Java",1,132577240638540492
"D:\Camera Roll\desktop.ini",1,132577230135724371
"C:\ProgramData\Microsoft\Windows\SystemData",1,132577099744791861
"C:\ProgramData\Microsoft\DiagnosticLogCSP",1,132577099029363956
"C:\Program Files (x86)\Microsoft\EdgeUpdate",1,132577098127529073
"C:\ProgramData\Microsoft\Windows\AppRepository",1,132577094837557746
"E:\PortableApps\5. video\PortableApps\AvidemuxPortable\App\Avidemux32",1,132577087895738615
"E:\PortableApps\6, Text,programming, x Editing\PortableApps\BeondCompare4\Beyond Compare 4",1,132577076596329954
"D:\915\Program Files (x86)\ATI Technologies",1,132577074243761568
"E:\Program Files\Microsoft VS Code",1,132577068534242237
"E:\PortableApps\5. audio\PortableApps\Tomahawk",1,132577066289238028
"C:\ProgramData\USOPrivate",1,132577061876681409
"C:\ProgramData\Google",1,132577059472405702
"C:\ProgramData\FLEXnet",1,132577057728968464
"E:\Windows\ProgramData\USOShared",1,132577056375211826
"C:\ProgramData\Blizzard Entertainment",1,132577054327226318
"C:\ProgramData\Razer",1,132577047312814944
"E:\Programming(projects)\fork\virtualdjscrobbler",1,132575972868875135
"E:\Programming(projects)\fork\desckit",1,132575966676908714
"E:\Programming(projects)\workspace\Vscode\Vscode-Selection Converte20191214r",1,132575965783938869
"E:\Windows\Installer\Razer",1,132571035814781113
"E:\Program Files\Wizards of the Coast\MTGA\MTGA_Data",1,132571027312474459
"C:\60a6b222\2ca40bb3-aca4-412d-a610-84b4e5da6dbe\database\tempExcel\schema\dbo\routine\FNRTOADRESS.sql",1,0
"C:\Program Files (x86)\ArcGIS\Desktop10.7\DatabaseSupport\ALTIBASE\esri_srs.sql",1,0
"C:\Program Files (x86)\MapInfo\Professional\Documentation\MapInfoProUserGuide.pdf",1,0
"C:\Program Files\Microsoft SQL Server\MSSQL13.SQLEXPRESS\MSSQL\Install\msdb110_upgrade.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\db\2ca40bb3-aca4-412d-a610-84b4e5da6dbe\console_1.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\db\2ca40bb3-aca4-412d-a610-84b4e5da6dbe\console_5.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\consoles\db\5dd5ec07-b71c-48de-8aab-4cfa43540e71\console.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\FnrToAdress\.idea\dataSources\2ca40bb3-aca4-412d-a610-84b4e5da6dbe\storage_v2\_staging_\database\tempExcel.Q2MDdA\schema\dbo.sYMBAA\routine\FN_FNRTOADRESS.RPYQyA.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\FnrToAdress\NewFnr.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\Kv-Utsökning\.idea",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\Kv-Utsökning\TillMinaMedelanden\About\executionPlan.sqlplan",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\Sql-harAns-kan\sp_xFirMinimized.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\TillMinaMedelanden",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\UtsökningKv-FlaggGenerering\.idea\dataSources\2ca40bb3-aca4-412d-a610-84b4e5da6dbe\storage_v2\_staging_\database\tempExcel.Q2MDdA\schema\dbo.sYMBAA\routine\FNRTOADRESS.O3uTfg.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\projects\UtsökningKv-FlaggGenerering\AutoUtsokningInSql.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\config\scratches\CallFnrToAdress.sql",1,0
"C:\Users\crbk01\.DataGrip2019.3\system\tmp\patch-update\DB-202.7319.56-203.7148.68-patch-jbr11-win.jar",1,0
"C:\Users\crbk01\.vscode\extensions\ms-vscode.powershell-2021.2.2\modules\PSScriptAnalyzer\1.19.1\compatibility_profiles\win-48_x64_10.0.17763.0_5.1.17763.316_x64_4.0.30319.42000_framework.json",1,0
"C:\Users\crbk01\AppData\Local\GroupPolicy\DataStore\0\sysvol\adm.gotland.se",1,0
"C:\Users\crbk01\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\LocalCache\Indexed\81dee716-58c4-45fe-85c1-66f2b39fd100\System\Database",1,0
"C:\Users\crbk01\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\LocalCache\Indexed\81dee716-58c4-45fe-85c1-66f2b39fd100\System\Database\photos.db",1,0
"C:\Users\crbk01\AppData\Roaming\JetBrains\DataGrip2021.1\projects\Kv-FlaggGenerering\SlamInitiate.sql",1,0
"C:\Users\crbk01\AppData\Roaming\JetBrains\DataGrip2021.1\projects\Kv-Utsökning\TillMinaMedelanden\About\executionPlan.sqlplan",1,0
"C:\Users\crbk01\AppData\Roaming\Microsoft\Windows\Recent\VpnClient.lnk",1,0
"C:\Users\crbk01\Documents\Outlook-filer\archive.pst",1,0
"C:\Users\crbk01\OneDrive - Region Gotland\Archive\MinFärdigtArkiv.pst",1,0
"C:\Users\crbk01\OneDrive - Region Gotland\Archive\OneNote2016StandardStoragePlace\16.0\Säkerhetskopia\Christoffer's Notebook 1\OneNote_RecycleBin\Write here and move to where it belongs 2.one (2021-01-22).one",1,0
"C:\Users\crbk01\OneDrive - Region Gotland\Documents\Downloads\Evernote-10.8.5-win-ddl-ga-2367-setup.exe",1,0
"C:\Users\crbk01\OneDrive - Region Gotland\Games\Nexus Mod Manager",1,0
"C:\Windows\schemas\VpnProfile",1,0
"C:\Windows\System32\WindowsPowerShell\v1.0\Modules\VpnClient",1,0
"C:\Windows\System32\winevt\Logs\Microsoft-Windows-VPN%4Operational.evtx",1,0
